name,x1,x2,y1,y2,classname
2470.png,309,140,610,337,K/N95_mask
2470.png,309,140,610,337,K/N95_mask
2470.png,309,140,610,337,K/N95_mask
2472.png,105,187,366,469,K/N95_mask
2472.png,105,187,366,469,K/N95_mask
2472.png,105,187,366,469,K/N95_mask
2500.png,398,99,481,154,K/N95_mask
2500.png,398,99,481,154,K/N95_mask
2500.png,398,99,481,154,K/N95_mask
2501.png,141,109,177,137,K/N95_mask
2501.png,141,109,177,137,K/N95_mask
2501.png,141,109,177,137,K/N95_mask
2507.png,446,201,555,279,K/N95_mask
2507.png,446,201,555,279,K/N95_mask
2507.png,446,201,555,279,K/N95_mask
2520.png,209,173,274,225,K/N95_mask
2520.png,468,272,533,321,K/N95_mask
2520.png,209,173,274,225,K/N95_mask
2520.png,468,272,533,321,K/N95_mask
2520.png,209,173,274,225,K/N95_mask
2520.png,468,272,533,321,K/N95_mask
2537.png,500,292,756,498,K/N95_mask
2537.png,500,292,756,498,K/N95_mask
2537.png,500,292,756,498,K/N95_mask
2549.png,500,118,569,195,K/N95_mask
2549.png,500,118,569,195,K/N95_mask
2549.png,500,118,569,195,K/N95_mask
2551.png,323,164,564,379,K/N95_mask
2551.png,323,164,564,379,K/N95_mask
2551.png,323,164,564,379,K/N95_mask
2563.png,80,159,200,261,K/N95_mask
2563.png,80,159,200,261,K/N95_mask
2563.png,80,159,200,261,K/N95_mask
2566.png,536,182,611,244,K/N95_mask
2566.png,323,201,370,266,K/N95_mask
2566.png,536,182,611,244,K/N95_mask
2566.png,323,201,370,266,K/N95_mask
2566.png,536,182,611,244,K/N95_mask
2566.png,323,201,370,266,K/N95_mask
2578.png,300,256,668,629,K/N95_mask
2578.png,300,256,668,629,K/N95_mask
2578.png,300,256,668,629,K/N95_mask
2585.png,196,99,275,150,K/N95_mask
2585.png,196,99,275,150,K/N95_mask
2585.png,196,99,275,150,K/N95_mask
2593.png,282,160,350,217,K/N95_mask
2593.png,282,160,350,217,K/N95_mask
2593.png,282,160,350,217,K/N95_mask
2595.png,282,295,495,524,K/N95_mask
2595.png,282,295,495,524,K/N95_mask
2595.png,282,295,495,524,K/N95_mask
2610.png,718,158,813,222,K/N95_mask
2610.png,718,158,813,222,K/N95_mask
2610.png,718,158,813,222,K/N95_mask
2613.png,321,124,396,178,K/N95_mask
2613.png,321,124,396,178,K/N95_mask
2613.png,321,124,396,178,K/N95_mask
2623.png,388,292,428,320,K/N95_mask
2623.png,388,292,428,320,K/N95_mask
2623.png,388,292,428,320,K/N95_mask
2635.png,275,247,408,349,K/N95_mask
2635.png,275,247,408,349,K/N95_mask
2635.png,275,247,408,349,K/N95_mask
2637.png,314,97,361,140,K/N95_mask
2637.png,508,129,525,154,K/N95_mask
2637.png,314,97,361,140,K/N95_mask
2637.png,508,129,525,154,K/N95_mask
2637.png,314,97,361,140,K/N95_mask
2637.png,508,129,525,154,K/N95_mask
2639.png,422,155,793,624,K/N95_mask
2639.png,422,155,793,624,K/N95_mask
2639.png,422,155,793,624,K/N95_mask
2648.png,230,98,287,157,K/N95_mask
2648.png,644,97,721,166,K/N95_mask
2648.png,230,98,287,157,K/N95_mask
2648.png,644,97,721,166,K/N95_mask
2648.png,230,98,287,157,K/N95_mask
2648.png,644,97,721,166,K/N95_mask
2670.png,197,147,302,227,K/N95_mask
2670.png,542,209,621,275,K/N95_mask
2670.png,564,77,644,136,K/N95_mask
2670.png,338,175,383,221,K/N95_mask
2670.png,303,194,336,244,K/N95_mask
2670.png,197,147,302,227,K/N95_mask
2670.png,542,209,621,275,K/N95_mask
2670.png,564,77,644,136,K/N95_mask
2670.png,338,175,383,221,K/N95_mask
2670.png,303,194,336,244,K/N95_mask
2670.png,197,147,302,227,K/N95_mask
2670.png,542,209,621,275,K/N95_mask
2670.png,564,77,644,136,K/N95_mask
2670.png,338,175,383,221,K/N95_mask
2670.png,303,194,336,244,K/N95_mask
2686.png,281,140,361,255,K/N95_mask
2686.png,281,140,361,255,K/N95_mask
2686.png,281,140,361,255,K/N95_mask
2688.png,321,104,572,301,K/N95_mask
2688.png,321,104,572,301,K/N95_mask
2688.png,321,104,572,301,K/N95_mask
2702.png,316,241,357,271,K/N95_mask
2702.png,493,185,547,231,K/N95_mask
2702.png,316,241,357,271,K/N95_mask
2702.png,493,185,547,231,K/N95_mask
2702.png,316,241,357,271,K/N95_mask
2702.png,493,185,547,231,K/N95_mask
2705.png,272,129,661,547,K/N95_mask
2705.png,272,129,661,547,K/N95_mask
2705.png,272,129,661,547,K/N95_mask
2714.png,366,95,403,130,K/N95_mask
2714.png,366,95,403,130,K/N95_mask
2714.png,366,95,403,130,K/N95_mask
2737.png,309,259,350,303,K/N95_mask
2737.png,309,259,350,303,K/N95_mask
2737.png,309,259,350,303,K/N95_mask
2751.png,17,87,105,151,K/N95_mask
2751.png,140,196,227,259,K/N95_mask
2751.png,273,300,441,443,K/N95_mask
2751.png,215,363,293,430,K/N95_mask
2751.png,17,87,105,151,K/N95_mask
2751.png,140,196,227,259,K/N95_mask
2751.png,273,300,441,443,K/N95_mask
2751.png,215,363,293,430,K/N95_mask
2751.png,17,87,105,151,K/N95_mask
2751.png,140,196,227,259,K/N95_mask
2751.png,273,300,441,443,K/N95_mask
2751.png,215,363,293,430,K/N95_mask
2775.png,405,224,599,410,K/N95_mask
2775.png,405,224,599,410,K/N95_mask
2775.png,405,224,599,410,K/N95_mask
2785.png,565,108,740,245,K/N95_mask
2785.png,418,122,546,251,K/N95_mask
2785.png,565,108,740,245,K/N95_mask
2785.png,418,122,546,251,K/N95_mask
2785.png,565,108,740,245,K/N95_mask
2785.png,418,122,546,251,K/N95_mask
2797.png,318,91,353,117,K/N95_mask
2797.png,109,44,152,86,K/N95_mask
2797.png,318,91,353,117,K/N95_mask
2797.png,109,44,152,86,K/N95_mask
2797.png,318,91,353,117,K/N95_mask
2797.png,109,44,152,86,K/N95_mask
2803.png,227,126,335,211,K/N95_mask
2803.png,675,136,764,231,K/N95_mask
2803.png,227,126,335,211,K/N95_mask
2803.png,675,136,764,231,K/N95_mask
2803.png,227,126,335,211,K/N95_mask
2803.png,675,136,764,231,K/N95_mask
2812.png,315,203,400,259,K/N95_mask
2812.png,315,203,400,259,K/N95_mask
2812.png,315,203,400,259,K/N95_mask
2829.png,227,149,303,238,K/N95_mask
2829.png,227,149,303,238,K/N95_mask
2829.png,227,149,303,238,K/N95_mask
2834.png,359,409,524,547,K/N95_mask
2834.png,359,409,524,547,K/N95_mask
2834.png,359,409,524,547,K/N95_mask
2843.png,299,153,479,345,K/N95_mask
2843.png,1,201,296,389,K/N95_mask
2843.png,299,153,479,345,K/N95_mask
2843.png,1,201,296,389,K/N95_mask
2843.png,299,153,479,345,K/N95_mask
2843.png,1,201,296,389,K/N95_mask
2846.png,169,137,233,194,K/N95_mask
2846.png,290,160,352,218,K/N95_mask
2846.png,780,200,856,258,K/N95_mask
2846.png,169,137,233,194,K/N95_mask
2846.png,290,160,352,218,K/N95_mask
2846.png,780,200,856,258,K/N95_mask
2846.png,169,137,233,194,K/N95_mask
2846.png,290,160,352,218,K/N95_mask
2846.png,780,200,856,258,K/N95_mask
2894.png,143,188,708,668,K/N95_mask
2894.png,143,188,708,668,K/N95_mask
2894.png,143,188,708,668,K/N95_mask
2896.png,188,158,229,225,K/N95_mask
2896.png,65,110,99,166,K/N95_mask
2896.png,188,158,229,225,K/N95_mask
2896.png,65,110,99,166,K/N95_mask
2896.png,188,158,229,225,K/N95_mask
2896.png,65,110,99,166,K/N95_mask
2898.png,128,307,628,608,K/N95_mask
2898.png,128,307,628,608,K/N95_mask
2898.png,128,307,628,608,K/N95_mask
2908.png,400,67,480,148,K/N95_mask
2908.png,400,67,480,148,K/N95_mask
2908.png,400,67,480,148,K/N95_mask
2926.png,315,123,354,155,K/N95_mask
2961.png,335,227,387,274,K/N95_mask
2983.png,229,233,457,477,K/N95_mask
2986.png,175,233,374,445,K/N95_mask
3122.png,298,104,336,147,K/N95_mask
3128.png,412,228,505,321,K/N95_mask
3128.png,705,139,780,220,K/N95_mask
3128.png,564,89,630,138,K/N95_mask
3128.png,330,93,402,158,K/N95_mask
3140.png,595,90,651,139,K/N95_mask
3152.png,240,277,470,465,K/N95_mask
1812.jpg,240,130,271,164,mask_colorful
1826.jpg,1533,488,2420,1146,mask_colorful
1826.jpg,1013,335,1337,585,mask_colorful
1829.jpg,263,308,508,516,mask_colorful
1841.jpg,189,164,316,313,mask_colorful
1850.jpg,301,359,467,517,mask_colorful
1850.jpg,7,141,151,333,mask_colorful
1861.jpg,542,300,932,613,mask_colorful
1864.jpg,1295,2457,2458,3367,mask_colorful
1870.jpg,1429,2119,2402,3042,mask_colorful
1875.jpg,1822,2241,3492,3529,mask_colorful
1876.jpg,239,227,390,342,mask_colorful
1877.jpg,948,1171,1958,2195,mask_colorful
1892.jpg,393,143,517,222,mask_colorful
1893.jpg,601,329,722,454,mask_colorful
1896.jpg,341,133,446,228,mask_colorful
1897.jpg,653,184,777,335,mask_colorful
1901.jpg,923,213,1123,364,mask_colorful
1901.jpg,394,226,591,375,mask_colorful
1901.jpg,1503,911,1649,1036,mask_colorful
1903.jpg,788,149,1039,386,mask_colorful
1905.jpg,180,234,408,430,mask_colorful
1911.jpg,364,127,504,283,mask_colorful
1917.jpg,108,93,213,189,mask_colorful
1919.jpg,127,468,382,625,mask_colorful
1924.jpg,565,193,777,355,mask_colorful
1924.jpg,885,336,1032,449,mask_colorful
1924.jpg,191,338,336,442,mask_colorful
1926.jpg,574,242,781,483,mask_colorful
1927.jpg,872,291,1143,499,mask_colorful
1933.jpg,953,702,1230,980,mask_colorful
1933.jpg,478,593,762,867,mask_colorful
1945.jpg,417,221,546,375,mask_colorful
1945.jpg,118,231,261,375,mask_colorful
1945.jpg,258,158,342,254,mask_colorful
1946.jpg,294,234,370,302,mask_colorful
1946.jpg,409,317,477,386,mask_colorful
1946.jpg,529,306,586,361,mask_colorful
1971.jpg,300,92,385,167,mask_colorful
1976.jpg,804,350,1198,755,mask_colorful
1983.jpg,442,172,598,320,mask_colorful
1984.jpg,840,167,977,260,mask_colorful
1993.jpg,446,649,563,750,mask_colorful
1997.jpg,279,486,739,883,mask_colorful
2001.jpg,324,248,508,420,mask_colorful
2005.jpg,2304,1072,3089,1626,mask_colorful
2009.jpg,698,369,840,492,mask_colorful
2009.jpg,460,348,574,457,mask_colorful
2009.jpg,279,340,405,453,mask_colorful
2014.jpg,834,539,952,687,mask_colorful
2016.jpg,1911,444,2112,593,mask_colorful
2016.jpg,1603,390,1781,546,mask_colorful
2016.jpg,1081,282,1224,412,mask_colorful
2016.jpg,735,384,985,578,mask_colorful
2016.jpg,1,326,209,502,mask_colorful
2016.jpg,444,669,700,861,mask_colorful
2016.jpg,877,775,1087,935,mask_colorful
2016.jpg,1342,775,1578,943,mask_colorful
2020.jpg,609,125,679,186,mask_colorful
2020.jpg,106,115,155,174,mask_colorful
2022.jpg,312,348,835,788,mask_colorful
2028.jpg,315,252,589,479,mask_colorful
2028.jpg,668,24,760,134,mask_colorful
2028.jpg,146,26,247,136,mask_colorful
2032.jpg,461,215,621,342,mask_colorful
2042.jpg,318,226,596,505,mask_colorful
2046.jpg,647,269,809,377,mask_colorful
2049.jpg,925,1311,1692,2068,mask_colorful
2051.jpg,454,50,495,92,mask_colorful
2051.jpg,139,89,185,139,mask_colorful
2051.jpg,45,86,84,131,mask_colorful
2052.jpg,667,243,697,280,mask_colorful
2052.jpg,713,252,741,281,mask_colorful
2056.jpg,119,98,203,182,mask_colorful
2065.jpg,401,260,570,440,mask_colorful
2069.jpg,419,460,682,714,mask_colorful
2070.jpg,319,318,566,551,mask_colorful
2072.jpg,1531,1418,2386,2343,mask_colorful
2076.jpg,489,227,629,345,mask_colorful
2076.jpg,112,246,270,367,mask_colorful
2076.jpg,376,106,497,209,mask_colorful
2082.jpg,310,157,516,332,mask_colorful
2083.jpg,152,377,571,647,mask_colorful
2084.jpg,418,101,513,195,mask_colorful
2084.jpg,612,106,660,145,mask_colorful
2084.jpg,664,114,687,135,mask_colorful
2092.jpg,305,184,366,253,mask_colorful
2092.jpg,527,114,591,164,mask_colorful
2092.jpg,394,130,420,160,mask_colorful
2092.jpg,597,85,626,113,mask_colorful
2101.jpg,368,298,462,372,mask_colorful
2101.jpg,152,255,230,319,mask_colorful
2102.jpg,238,184,499,443,mask_colorful
2102.jpg,663,190,905,452,mask_colorful
2107.jpg,1336,630,1413,715,mask_colorful
2108.jpg,476,434,658,577,mask_colorful
2109.jpg,1140,573,1324,748,mask_colorful
2112.jpg,391,64,424,86,mask_colorful
2115.jpg,165,190,334,321,mask_colorful
2115.jpg,489,242,666,401,mask_colorful
2117.jpg,2541,1035,3032,1393,mask_colorful
2128.jpg,379,140,457,228,mask_colorful
2128.jpg,550,132,654,231,mask_colorful
2128.jpg,759,122,880,217,mask_colorful
2131.jpg,166,126,232,187,mask_colorful
2132.jpg,122,230,335,385,mask_colorful
2133.jpg,2448,652,3001,1095,mask_colorful
2143.jpg,790,315,1021,526,mask_colorful
2143.jpg,249,414,509,625,mask_colorful
2151.jpg,540,68,579,110,mask_colorful
2153.png,459,96,597,226,mask_colorful
2154.png,205,611,585,952,mask_colorful
2158.png,159,312,519,559,mask_colorful
2160.png,151,333,522,624,mask_colorful
2161.png,325,272,369,308,mask_colorful
2163.png,233,35,328,98,mask_colorful
2165.png,67,208,360,439,mask_colorful
2166.png,284,223,403,313,mask_colorful
2167.png,248,75,385,205,mask_colorful
2169.png,104,272,521,548,mask_colorful
2170.png,208,250,433,424,mask_colorful
2171.png,7,421,279,552,mask_colorful
2171.png,451,232,710,415,mask_colorful
2172.png,156,178,531,501,mask_colorful
2173.png,257,184,412,320,mask_colorful
2175.png,280,276,571,477,mask_colorful
2176.png,188,243,455,441,mask_colorful
2177.png,384,219,499,319,mask_colorful
2178.png,114,108,296,323,mask_colorful
2179.png,228,327,530,541,mask_colorful
2181.png,50,233,230,339,mask_colorful
2181.png,302,165,473,287,mask_colorful
2185.png,833,180,873,220,mask_colorful
2185.png,320,104,368,153,mask_colorful
2188.png,184,224,361,366,mask_colorful
2189.png,228,164,344,243,mask_colorful
2192.png,302,169,516,342,mask_colorful
2193.png,115,202,349,399,mask_colorful
2193.png,375,386,644,606,mask_colorful
2194.png,255,131,398,250,mask_colorful
2195.png,73,126,333,293,mask_colorful
2195.png,457,408,719,604,mask_colorful
2202.png,82,201,419,398,mask_colorful
2203.png,58,284,363,502,mask_colorful
2204.png,236,71,320,126,mask_colorful
2205.png,106,277,514,558,mask_colorful
2213.png,283,51,370,154,mask_colorful
2213.png,437,95,521,175,mask_colorful
2222.png,155,144,384,316,mask_colorful
2225.png,254,192,470,357,mask_colorful
2226.png,285,53,365,108,mask_colorful
2227.png,364,189,498,270,mask_colorful
2228.png,175,122,290,212,mask_colorful
2231.png,339,130,369,160,mask_colorful
2233.png,333,193,420,249,mask_colorful
2236.png,232,284,568,533,mask_colorful
2238.png,414,252,491,306,mask_colorful
2244.png,162,156,223,211,mask_colorful
2252.png,242,183,501,491,mask_colorful
2254.png,144,265,385,457,mask_colorful
2255.png,25,502,170,596,mask_colorful
2255.png,317,404,463,506,mask_colorful
2255.png,479,234,721,396,mask_colorful
2257.png,96,238,530,559,mask_colorful
2258.png,186,274,209,295,mask_colorful
2259.png,426,134,452,152,mask_colorful
2264.png,214,255,556,536,mask_colorful
2265.png,158,221,600,593,mask_colorful
2267.png,124,329,519,605,mask_colorful
2268.png,211,254,474,447,mask_colorful
2269.png,194,139,253,200,mask_colorful
2271.png,192,135,431,320,mask_colorful
2278.png,411,413,670,580,mask_colorful
2278.png,178,202,289,283,mask_colorful
2278.png,189,68,241,91,mask_colorful
2283.png,172,281,395,471,mask_colorful
2285.png,469,416,615,536,mask_colorful
2285.png,297,146,395,240,mask_colorful
2290.png,252,167,271,193,mask_colorful
2291.png,354,56,422,140,mask_colorful
2294.png,98,87,137,112,mask_colorful
2294.png,262,118,298,134,mask_colorful
2296.png,382,96,485,196,mask_colorful
2300.png,42,281,527,610,mask_colorful
2314.png,134,276,414,487,mask_colorful
2315.png,149,311,559,601,mask_colorful
2316.png,241,283,521,482,mask_colorful
2320.png,180,220,252,265,mask_colorful
2321.png,166,201,377,375,mask_colorful
2324.png,269,158,478,328,mask_colorful
2326.png,116,164,412,438,mask_colorful
2327.png,461,94,485,115,mask_colorful
2328.png,330,239,447,344,mask_colorful
2329.png,243,239,284,268,mask_colorful
2333.png,94,277,486,573,mask_colorful
2338.png,243,94,452,303,mask_colorful
2339.png,222,257,494,510,mask_colorful
2340.png,282,230,406,337,mask_colorful
2341.png,159,65,284,171,mask_colorful
2342.png,193,76,259,119,mask_colorful
2345.png,165,221,398,389,mask_colorful
2350.png,232,353,491,548,mask_colorful
2352.png,496,280,609,336,mask_colorful
2353.png,200,425,235,475,mask_colorful
2355.png,95,251,191,320,mask_colorful
2356.png,280,71,355,141,mask_colorful
2357.png,194,189,429,342,mask_colorful
2367.png,217,128,313,201,mask_colorful
2368.png,243,216,346,296,mask_colorful
2369.png,567,134,778,286,mask_colorful
2375.png,295,331,548,531,mask_colorful
2382.png,295,158,377,225,mask_colorful
2385.png,160,305,392,505,mask_colorful
2386.png,248,204,461,411,mask_colorful
2387.png,191,320,518,549,mask_colorful
2393.png,142,264,454,515,mask_colorful
2395.png,214,154,240,168,mask_colorful
2397.png,149,138,355,332,mask_colorful
2397.png,298,362,518,523,mask_colorful
2398.png,110,239,408,420,mask_colorful
2399.png,91,321,391,617,mask_colorful
2403.png,108,190,280,378,mask_colorful
2408.png,231,232,457,430,mask_colorful
2409.png,186,162,353,289,mask_colorful
2410.png,93,103,297,287,mask_colorful
2413.png,116,166,555,488,mask_colorful
2418.png,233,123,474,312,mask_colorful
2424.png,352,110,444,192,mask_colorful
2428.png,33,262,284,471,mask_colorful
2428.png,340,335,644,572,mask_colorful
2431.png,450,314,525,382,mask_colorful
2433.png,497,137,534,178,mask_colorful
2433.png,81,293,165,366,mask_colorful
2434.png,375,150,509,258,mask_colorful
2435.png,176,163,326,276,mask_colorful
2436.png,302,259,550,425,mask_colorful
2437.png,575,194,688,265,mask_colorful
2441.png,160,280,221,321,mask_colorful
2455.png,118,226,412,468,mask_colorful
2463.png,195,297,437,495,mask_colorful
2465.png,34,340,435,595,mask_colorful
2466.png,148,133,286,281,mask_colorful
2467.png,147,163,325,368,mask_colorful
2471.png,159,100,269,175,mask_colorful
2474.png,173,327,382,513,mask_colorful
2475.png,169,258,517,539,mask_colorful
2477.png,172,266,475,535,mask_colorful
2478.png,246,201,445,374,mask_colorful
2483.png,1,286,282,499,mask_colorful
2488.png,278,301,455,488,mask_colorful
2490.png,119,368,364,573,mask_colorful
2491.png,204,326,236,353,mask_colorful
2492.png,305,109,330,128,mask_colorful
2492.png,349,100,386,128,mask_colorful
2493.png,294,92,389,164,mask_colorful
2497.png,768,241,882,315,mask_colorful
2503.png,543,225,584,267,mask_colorful
2504.png,341,172,489,321,mask_colorful
2505.png,420,355,653,531,mask_colorful
2506.png,248,157,369,258,mask_colorful
2509.png,1,195,421,615,mask_colorful
2523.png,62,369,441,647,mask_colorful
2524.png,144,194,281,301,mask_colorful
2524.png,476,280,526,315,mask_colorful
2525.png,200,258,509,482,mask_colorful
2526.png,207,159,421,348,mask_colorful
2530.png,57,179,649,606,mask_colorful
2531.png,369,171,461,227,mask_colorful
2533.png,174,316,512,572,mask_colorful
2534.png,96,443,441,652,mask_colorful
2536.png,371,167,461,238,mask_colorful
2538.png,150,218,340,370,mask_colorful
2540.png,115,229,346,416,mask_colorful
2540.png,360,451,642,626,mask_colorful
2542.png,86,324,346,547,mask_colorful
2543.png,199,92,351,202,mask_colorful
2544.png,192,209,424,395,mask_colorful
2546.png,336,301,404,358,mask_colorful
2546.png,448,288,511,346,mask_colorful
2546.png,602,351,657,395,mask_colorful
2550.png,444,89,515,136,mask_colorful
2550.png,772,52,898,153,mask_colorful
2558.png,202,187,519,448,mask_colorful
2559.png,196,78,294,155,mask_colorful
2561.png,316,332,723,577,mask_colorful
2562.png,99,49,172,109,mask_colorful
2564.png,326,234,430,309,mask_colorful
2565.png,190,196,371,314,mask_colorful
2574.png,194,275,538,559,mask_colorful
2577.png,141,362,503,653,mask_colorful
2579.png,210,227,519,465,mask_colorful
2584.png,240,204,548,478,mask_colorful
2588.png,173,391,399,585,mask_colorful
2590.png,153,134,229,182,mask_colorful
2597.png,291,207,512,402,mask_colorful
2598.png,219,119,453,310,mask_colorful
2599.png,112,250,315,395,mask_colorful
2600.png,91,301,459,632,mask_colorful
2601.png,143,159,392,365,mask_colorful
2602.png,210,244,518,566,mask_colorful
2604.png,390,238,551,352,mask_colorful
2618.png,356,86,513,218,mask_colorful
2619.png,779,401,888,469,mask_colorful
2620.png,280,119,402,226,mask_colorful
2621.png,402,90,465,140,mask_colorful
2627.png,448,255,494,293,mask_colorful
2638.png,122,384,424,616,mask_colorful
2641.png,194,349,479,594,mask_colorful
2646.png,161,271,476,518,mask_colorful
2647.png,126,245,393,422,mask_colorful
2647.png,378,263,684,495,mask_colorful
2649.png,329,196,556,360,mask_colorful
2656.png,131,272,578,569,mask_colorful
2658.png,557,307,583,328,mask_colorful
2661.png,16,158,373,400,mask_colorful
2662.png,81,172,380,455,mask_colorful
2663.png,477,141,603,257,mask_colorful
2664.png,180,307,511,588,mask_colorful
2668.png,266,146,393,251,mask_colorful
2668.png,476,215,582,298,mask_colorful
2669.png,213,79,250,112,mask_colorful
2680.png,182,91,307,209,mask_colorful
2681.png,277,115,356,180,mask_colorful
2684.png,270,200,339,249,mask_colorful
2686.png,0,221,39,256,mask_colorful
2689.png,9,159,41,182,mask_colorful
2690.png,331,36,395,92,mask_colorful
2691.png,375,214,420,242,mask_colorful
2701.png,194,248,554,573,mask_colorful
2706.png,148,272,592,616,mask_colorful
2707.png,196,230,507,497,mask_colorful
2712.png,234,271,575,546,mask_colorful
2713.png,247,301,524,466,mask_colorful
2722.png,197,265,464,469,mask_colorful
2723.png,170,275,455,486,mask_colorful
2724.png,246,136,378,241,mask_colorful
2726.png,79,115,433,427,mask_colorful
2727.png,266,157,485,336,mask_colorful
2728.png,177,201,427,379,mask_colorful
2731.png,123,104,184,163,mask_colorful
